m6-b7-l3-profile-root-cardinality-hashes-v1
manifest-bytes	3397
manifest-sha256	ea5101e9be4e3cf72b3eca9dea5c386a34400f8b456d9cc7c19b97315c183e35
profiles	19
columns	position,key,parents,variables,clauses,cnf-bytes,cnf-sha256
00	p00	647	26696	251309	12268403	b2907d985c507e0326f579bc498fc8d636e9b0fa6fe096cf5dfa36089ea0c7f6
01	p01	647	26696	251309	12268402	82d8bee53e916734d9f7d0be1c0bf4ccbba0b7ded2173c267bbdee8afa909cfa
02	p02	3100	29149	626618	18366207	8084e1bdeb7413a180d79d9f5000fa32768927abefef3c3243fb4fa486183074
03	p03	647	26696	251309	12268402	25b64486adfb2d26ccab168cc5873f0a7c3f6d10eeefcc4e85520a5d83506967
04	p04	3100	29149	626618	18366209	ed805aaea4b0dce78b1733aee6418dd0da650fcec43ff46a68d2ed3eefbecd4b
05	p05	647	26696	251309	12268403	98dd5242f0cb856bf441ee3676245c40c00180678d774d791ec0bf9b5022f6b7
06	p06	647	26696	251309	12268401	1734300f49c6d5fbae1d9aaa6a0ac65509e0ba7b0f5d366c97cc3c198e17402b
07	p07	3100	29149	626618	18366208	fbad5b87423d255bd38f39783ab8a314cf633c60812709675c8f0e468af95b19
08	p08	3100	29149	626618	18366207	876812dde57fee59b4180cae71e586e51e54907dc55f70d690db67ed335f61b8
09	p09	647	26696	251309	12268402	7468f1a22acfa4e9668cdedd764a6a4927d9569d28d2898661a11b4c48a376a4
10	p10	3100	29149	626618	18366208	7bf7edf477e24e4e29b7d2fab5e2550169e7ee28550e11ba271237f0780594bb
11	p11	3100	29149	626618	18366209	07d7c5783169224c25aa66c094610a56a1451bb2c3dc2d42f6cab33ca5c24beb
12	p12	3100	29149	626618	18366207	da4c4bf0b6c7e5ff63a36d94846bccc4ba86e4a7d4e2f57ad7c15dbf132bc85c
13	p13	647	26696	251309	12268405	a4a0ce5a45e868bf3426ffaaf01717552bb11809b2b1bfbaa0b54145d7802ade
14	p14	1269	27318	346475	13814341	72c6243711310b0bd71abca55deb6f4aa9637dd3e2ce49421367933724cda77b
15	p15	1269	27318	346475	13814340	ce7e174e7166565e1c021a08954bc5e7c1d6fa24affac377c5f8e8b90020bf50
16	p16	1269	27318	346475	13814340	369eb13a109d98a53a22f19b48e306d503bf4effcb5f99482835a8180017d9f0
17	p17	1269	27318	346475	13814341	fe202c7ad66660b728a61161e8ac40146e46484392aa32de0216e774b5eb55d8
18	p18	1269	27318	346475	13814339	6371815672e4c4b04044dc5399e0a47cc940d0e30571fd226932f460b6fa2b4e
