m6-b7-l6-hard-witness-positive-gain-coordinate-residual-cover-hashes-v1
manifest-bytes	13269
manifest-sha256	ed2f787c0a10ecb5663479db61446ce36bfb5d75cc39bb3f48e2bb8cddf79706
leaves	153
columns	cover-ordinal,key,coordinate-ordinal,disposition,alo-width,parents,variables,clauses,cnf-sha256
037	o08-w00-c17	050	b-reduced	3	10	23626	144279	1ace46842f3cbf7c6f7670841e463a735d49a679d0cb059b88eaeecae9fa4f7d
038	o11-w00-c16	051	b-reduced	4	10	23626	144279	92f96028ead03074f916b6116a1063ea678e11e63fa9e5959168ee772a256ce9
039	o12-w00-c16	052	b-reduced	4	10	23626	144280	8ca96bd532eea60f06ad2f96de89e7f10fa36542cfa9eb230d569e7265da43fb
040	o12-w00-c17	053	b-reduced	3	10	23626	144280	dcdca0a0224ff6dab9e30f02dcfc85c728616286815253dc831a1cadfe857aff
041	o12-w01-c16	054	b-reduced	4	10	23626	144280	80a7d6c6757c8b34eaf9da849c1348090f0c87d75e85ea46867ef54ab6b5b34c
042	o12-w01-c17	055	b-reduced	3	10	23626	144280	abbe8c2411b9292b7fd9e908c250f423d3223aa4c69b5b3cf34023c30c2e70ae
043	o12-w02-c16	056	b-reduced	4	10	23626	144280	35ffab066cc18760918b18a0d23afa23ec1692094221cbd8a6cf8f502ae9971a
044	o12-w02-c17	057	b-reduced	3	10	23626	144280	8873ccdf4fc089ff32a2a4e8915edb5ee968d96486144f26e7add67627326301
045	o12-w03-c16	058	b-reduced	4	10	23626	144280	f743d22728c636f122991bed1d36ea2445fde9a737e840980e6daa8f82eddc41
046	o12-w03-c17	059	b-reduced	3	10	23626	144280	b79d0c3d0e1b2341e62a2b72374a9c15b977eefa3a219b1a923b8be2dbf90879
047	o12-w04-c16	060	b-reduced	4	10	23626	144280	52a7bf43357bb8c58c83fada2697a9c1eda784a676a07ea28aa329a3512b002b
048	o12-w04-c17	061	b-reduced	3	10	23626	144280	9752b04f9ebe15d0d88dc083a391952c9b5da3a40a57898b4587fcdea97dc784
049	o13-w00-c16	062	b-reduced	4	10	23626	144280	6251713828ef68dfc43a53f3c1ce16ea5751ada94c84acabf1339fab42412f7c
050	o13-w00-c17	063	b-reduced	3	10	23626	144280	eaa2969c6012fdb90374017649c8646abc51fc4d4e09e2686067dc275c0936e8
051	o13-w01-c16	064	b-reduced	4	10	23626	144280	9943d01cc356dc11427218ef45d0cec6249c34476fabe2dc6a55d2761f100674
052	o13-w01-c17	065	b-reduced	3	10	23626	144280	ea95803731ddb5a0ae3028dc21d880610ce6435fd4ddcbe54ad0c8c2c0b5a70b
053	o13-w02-c16	066	b-reduced	4	10	23626	144280	345bebcda748a0bf6889cb73f8f12f10a115c76583ba980cb94244d49e02f4f0
054	o13-w02-c17	067	b-reduced	3	10	23626	144280	c732c5900433a17ceda93555fede712736b41e100bbd659a8d6af568d7382dda
055	o13-w03-c16	068	b-reduced	4	10	23626	144280	33cb3c9e8988bf353068f14ccbfccb9cc1b021803d0a267c88b15886a839c369
056	o13-w03-c17	069	b-reduced	3	10	23626	144280	f509fef1e7f8cb58e3902167b4cd422c2a344391ae536b4191865c2e05e8dfc4
057	o13-w04-c16	070	b-reduced	4	10	23626	144280	e67d6307c14239b06176cad018594d337611d277877305fca48b53cd8313e37f
058	o13-w04-c17	071	b-reduced	3	10	23626	144280	f12405ea9a87f31b18ac9674b2ab38cb5d9e4b7cb734436c76b8cd67a8054fce
059	o14-w00-c16	072	b-reduced	4	10	23626	144280	2c45e79d0983ad8e8841b5c1e88867f5b4310bb5327d7bfa696e1ad08c283d01
060	o14-w00-c17	073	b-reduced	3	10	23626	144280	a2100f54eca6c1e49b11d2415571e8cbbb493bc1606d99dd5b06758bf4d1f7d5
061	o14-w01-c16	074	b-reduced	4	10	23626	144280	fc2576b0015404766cf1ab25430de7aa634d6d37c9d8aafa4ce65c479e76ed99
