m6-b7-l6-hard-witness-positive-gain-hashes-v1
manifest-bytes	7616
manifest-sha256	eb0021165e41b9912c92abde3f4b26890075b0faafbabb0ced579ad6bb372ab8
leaves	117
columns	leaf-ordinal,key,positive-path-literals,alo-clauses,parents,variables,clauses,cnf-sha256
042	o15-w01	16	1	10	23626	144279	29962dedf7e0c862c284426594ed94088003a28ed4865dba902f998657972e3d
043	o16-w00	32	1	10	23626	144280	db59094e0312264966f09d297d8cbcdce077fa0f1011f04e388cb0dbc685bf21
044	o16-w01	32	1	10	23626	144280	b52a411b829d675927fcbb6334979bf92d0ce56a4db01673a1183765825211e9
045	o16-w02	32	1	10	23626	144280	84dc5c659c2924ab6a192763220357c9607d6cb16f2ea4d824469904e4d00a22
046	o16-w03	32	1	10	23626	144280	d195e2d3d0983228f09ad2b5584089c3d7984e7dcf1af71526ef40179a19738a
047	o16-w04	32	1	10	23626	144280	2ba0fd8fb3a3903fc00d086edcb35380ce4addaeb46ee95620e84a45a8829234
048	o16-w05	32	1	10	23626	144280	08c0eaec660f6b00935dc48062f0ff97e449da762c6ec5d14a3f881d0d431251
049	o16-w06	32	1	10	23626	144280	deec94576340af94600c31f82774a28707334eebbad4a14214aa0afa5eabe77b
050	o17-w00	32	1	10	23626	144280	bf959f5329f03a5945e10d1f14859d7a2fc1828097932318950b1ce697cf65a9
051	o17-w01	32	1	10	23626	144280	80b2b62393ebcf0f2ee22f48713a7a90b27ff0d0032d55685edeb6d4b2ba4677
052	o17-w02	32	1	10	23626	144280	407ba9db5aabc7c339c371d80977a41e58927c1558c32c661a74f239edfe6a90
053	o17-w03	32	1	10	23626	144280	caaecc71045cb15532afcf606bd2061970af20b9010cb31739ec2510dee39405
054	o17-w04	32	1	10	23626	144280	9ac6a2e06b7109e1f9f756f30b8fad4a02e45156939910304ad92c93925c07c5
055	o19-w00	16	1	10	23626	144279	5ba7718bb1c0e9bb55e41668f0b9506c319c3a1658f64037094556418913a6e4
056	o23-w00	32	1	10	23626	144280	a5dc47281bcc600a17b29bf46daf6630d86aa58b9222e293ba2604452482c823
057	o23-w01	32	1	10	23626	144280	4ec42049f800fd1f10615705d331f63981dcc1d7c99a6bd68f255b8dc7da95e7
058	o23-w02	32	1	10	23626	144280	2b3adafd4302d9f38f7e3bf467cdce803b242db6148dd754ac0b65b3c7f96068
059	o23-w03	32	1	10	23626	144280	89b2ccb4b999f94669da99dcfd553ff04506b3c38cfbd242981b573a2a367f01
060	o23-w04	32	1	10	23626	144280	d2e2b978ee3225fb31a1579f113b33e0a80a7e3731b1ce230667d4c4bb3a642d
061	o23-w05	32	1	10	23626	144280	daae851d51d605903443a68ecfa10ff7ef974386767e1bfee81d69b7bddd21d0
062	o23-w06	32	1	10	23626	144280	7b76ff15f773a5ba258e120a2a6c1f79f7af6a6bc725feef63adfbcc4654ffe1
063	o24-w00	32	1	10	23626	144280	8a58823140fd61c97ab41456f9ebc754ec70d8e15217d72655a7fd450435a15f
064	o24-w01	32	1	10	23626	144280	2bb492e062098670e9865a09126fded279bf89a50cc863f670249312f5a47ebc
065	o24-w02	32	1	10	23626	144280	c2f1e0822ae123024c7f0b21a8f6d3e394e42f6b7fb0b8f7583b194daaf9ac37
066	o24-w03	32	1	10	23626	144280	eef78e4b791a768b55e2516ed6fd9ce766362fa5d4b4a8120fdf0f571d967779
067	o24-w04	32	1	10	23626	144280	c43237af3ec4d5af61163790032c29eb36d29dde557d0420120a251a678c69cf
068	o24-w05	32	1	10	23626	144280	31eacb2c1d0fd2f5ec448a7ebf917fd739376d90c3d145e5a499c543c1d701de
069	o24-w06	32	1	10	23626	144280	1b94a1b2a647a2fc7f59d4973a0fe1e8fddd4b978b8b0c9ad1c0f29e915c5779
070	o25-w00	32	1	10	23626	144280	fdfee8c4d3d866200c54706e2612ea2415fc3e14d1151c0938d2da4dcb82c4de
071	o25-w01	32	1	10	23626	144280	1c43c12d43156073a9d31c8b9ad3af2463426fee41aa7bd3ea8ca89fffa28da3
072	o25-w02	32	1	10	23626	144280	e14cc472c9d2710ee2c89177ea7de6a662cac0b8b1614fa8882282bad1abd19d
073	o25-w03	32	1	10	23626	144280	02a893de4f5353847f9a47287c0f26ec8a436b0400a515a839953b76aec2ec0c
074	o30-w00	16	1	10	23626	144279	3268762d3653fdfa1799ceb6e3f4aae955bf20ee5627ca7670bf9b5aa7a790bd
075	o31-w00	32	1	10	23626	144280	9e96bef620411818133fc91f382494228b477ea69cf6fe7d9553287dd127f721
076	o31-w01	32	1	10	23626	144280	bf49316d0fb8071ff4d6c230e1bd176cc195b27a4670d95cdbfd64175fe9a779
077	o31-w02	32	1	10	23626	144280	38bb183a810569498a00242a63af43f66f6652cb7645c8257ac74768109dc298
078	o31-w03	32	1	10	23626	144280	38fe53ac723bbe9337884f49b7622acfe51fa3b82918d574c4e565a50bf7b533
079	o31-w04	32	1	10	23626	144280	5ee89bf154a885ed3693a2cd7fcb7696b896c9a17160cc045087111811e07835
080	o31-w05	32	1	10	23626	144280	ea2cc196de1e51a4ec3bca26d0b355ef4c2c457381a5965701a302d42fb0c2d8
081	o31-w06	32	1	10	23626	144280	448621964b1084840851a3605d27263df4c3f5e606bc3555f5bd6e4db12b4332
082	o32-w00	32	1	10	23626	144280	eadd5b9bd55539c11327968b82c0a7eb0434228f9a6d40de1b73e798562888d6
083	o32-w01	32	1	10	23626	144280	a51d84f1bcaab10b94583bb4e542c65b8d57348478f0e5a331b2ffeb8f14ee16
084	o32-w02	32	1	10	23626	144280	f0d0e89fe6ba56647875411420e83d34520d42010d735a38ca3b9e43eccfe687
085	o32-w03	32	1	10	23626	144280	44e8c4d2554682895723ef3079538e9ec8082d37a1902295a3e618052fc9e464
086	o32-w04	32	1	10	23626	144280	ef0e761c8d730f1104c44cd9427c5f8edb804c207be9bdfda9f8ed33d39465ba
087	o32-w05	32	1	10	23626	144280	74780939615e182b8b604db3718367f8614332ee0d58a9e886d4c52e8f9f5989
088	o32-w06	32	1	10	23626	144280	a3d9b5631aec3196cd67e17e661926eff7a14b6fc73cd671576e7cfebd63e9fd
089	o33-w00	32	1	10	23626	144280	11fd4253969e17069d0f5d6ffdbb419363af2bac53dc39afb496dfe4aa2adbee
090	o33-w01	32	1	10	23626	144280	7818cf1bda69b3969a24cd09c21ccc6e2aa6f784fb99ef362028ca61de50a96f
091	o33-w02	32	1	10	23626	144280	402da343c176bdcda6d44126d93b58ae84a699e311919a6d85d2e69cfc87397c
092	o33-w03	32	1	10	23626	144280	86a4a3af7e7d9e7c89fddb32d19e75fef639f5a733b87b7cb2b5d2ae254b3f43
093	o33-w04	32	1	10	23626	144280	85d101dcccf715dccc40ef06b4d5efb9c79061bb5e7f0944f224b57446ae5ddb
094	o36-w00	16	1	10	23626	144279	1a6e4909d9f231adcefbaf92c6b4bfd91d5c2c683d74de16c32705b758291a80
095	o37-w00	16	1	10	23626	144279	d186d26269f2d0b0a40af4e8d0939c7cdc27c58fb520041209873f8fae019989
096	o37-w01	16	1	10	23626	144279	bcc4aeed4e7730548640cc698450bebcd52ddb5043ea927dd39a0b28e12b8588
097	o37-w02	16	1	10	23626	144279	a1a0f6526c3c1accd428c11c44096cdc370a8f5819996dd161b26d96d25eda5c
098	o39-w00	32	1	10	23626	144280	32581ebbeef5b3a14abb00ee54b82bd0c8aaf7df1d83c69650e686487556b804
099	o39-w01	32	1	10	23626	144280	61414e59666ef6610ca08f500b9646cfce49f5ca7bd6fd8503b6a691eadcdb37
100	o39-w02	32	1	10	23626	144280	3bf572a8571c1ebf61e39cdaa8359906848b1cc59cc0874053314370fd5f559d
101	o39-w03	32	1	10	23626	144280	d88a678567f2f55a36aeae1cc1bc532e30cee4f0fef3aeeffbb1e1a9e4caf19a
102	o39-w04	32	1	10	23626	144280	9ed71981ba933b4ce557c45794e9413078a7f57d21c87b9c87221c1d1659ed23
103	o39-w05	32	1	10	23626	144280	e159e8233bc5be0d4b2adbd1d634c033789dc4446279d664212fb544c6a4eda5
104	o39-w06	32	1	10	23626	144280	ff0dbc623edeabb782fc67f39d2bb8c0a246c4d02b12563ce9ef9bf38678127a
105	o40-w00	32	1	10	23626	144280	6975e4a9c4335f37ac2ea9ebaf5e7c1019387d4b12eef22104a110193a1b51e3
106	o40-w01	32	1	10	23626	144280	7657d6ae37a4f34686396d2b2f4202d5421d31c3f32176d751a90fb479c266be
107	o40-w02	32	1	10	23626	144280	c2d7b3a7d89b021d02c858e6c4eb3b690f2be9dc5330c1f5906468b67b25147c
108	o40-w03	32	1	10	23626	144280	2948ad701545b1c2daa3e379f786284d930a8efcfd522e92fa4157024cad81f1
109	o40-w04	32	1	10	23626	144280	571c6892eda6ece1071488fcb30eb10c25b904ff5fba3aba22c26d8c1e17aeb7
110	o40-w05	32	1	10	23626	144280	40848d78ff30c3ad42f06e32a63033f920bcf80238429e2d82a3f06d201b3e12
111	o40-w06	32	1	10	23626	144280	ace324e677ee9a8c38cdefaef034428f50ee9d272bfbe2d92fa32a613824ccc2
112	o41-w00	32	1	10	23626	144280	4ea1ab9561bbba5854481d596777220e771d02d8e94c4176b7de94c7227f4c54
113	o41-w01	32	1	10	23626	144280	449f9aab88c02559c6840a32b1a5ab8c262e9e48be848b063d24b86e78ae3287
114	o41-w02	32	1	10	23626	144280	72e6f15935ac169d738c0891765c69a9f77238fbf8cfa336c378299c3b3f1ed6
115	o41-w03	32	1	10	23626	144280	3519a78932cc0d268b8b58a97abd9494db8ee979d68da0ed9a08051b451c136c
116	o41-w04	32	1	10	23626	144280	1afa9ea58eb1af9ba64b6d51395313fb8842a9e8f016f0ddb31e0655f10deba2
