m6-b7-l6-hard-witness-positive-gain-coordinate-hashes-v1
manifest-bytes	13557
manifest-sha256	c1ea02ae0127713063efed74eeae84e9c6f22f800b0c6899d293b1a962028b49
leaves	219
columns	leaf-ordinal,key,source-leaf-ordinal,coordinate,deleted,witness,coordinate-path-literals,alo-clauses,parents,variables,clauses,cnf-sha256
035	o05-w03-c17	018	1	17	14	16	1	6	23622	143668	9069d7c71c36dc04223a0f9406fa68ba3bf90dbed91f7ada223a160a9aee543a
036	o05-w04-c16	019	0	16	14	16	1	6	23622	143668	7f06948be87b3d688e926dcb7d2b84b93d803d0a533917c08fc0a37d5ffd5f7a
037	o05-w04-c17	019	1	17	15	16	1	6	23622	143668	4b6ee20a649740ed1c1f9c2813ccf9a7e0e31a3709be767a618621dede47d345
038	o05-w05-c16	020	0	16	17	16	1	6	23622	143668	1f9cdf3adc1396628ccaa7fbf84337e652fd254c0a85f47af5c34fc900e7b7dd
039	o05-w05-c17	020	1	17	9	16	1	6	23622	143668	2594caecef0c3e62b4c1c6380978fd430dc217766bc5ebe862fc1c51c67ad175
040	o05-w06-c16	021	0	16	17	16	1	6	23622	143668	136ac163897e167fd36535d0f57fe67b84baf0f208317d4c6206c6b42c8cb7e6
041	o05-w06-c17	021	1	17	14	16	1	6	23622	143668	99e1a1232a98f338cc977c46d6a42e803438e4d6fdc4732bde85c64689ecc7d7
042	o06-w00-c16	022	0	16	10	16	1	6	23622	143668	dae1374a06a06214d2df92aa9dbef10c9687f3870ff512aa5838a56ce68ad9cc
043	o06-w00-c17	022	1	17	13	16	1	6	23622	143668	8bdae21df119a3e9c3826b147833150ca4bac2820834288339c0e05d0373f9bd
044	o06-w01-c16	023	0	16	13	16	1	6	23622	143668	4c9c44946295851caa9c1e638650257b056ad72587533189aa812caa71f57ce2
045	o06-w01-c17	023	1	17	13	16	1	6	23622	143668	4cd4661564fb7a01496d4fcc1dcdf40fc8572d95905bf72459c692816c14939e
046	o06-w02-c16	024	0	16	13	16	1	6	23622	143668	be4a40a83190e6e6d12bcf7f86dca555b1d4dca2fca50e79066416c3b509d8b0
047	o06-w02-c17	024	1	17	14	16	1	6	23622	143668	89eddc75686b41e7182f727d133252030a5d86a60c7112354bbe473143b119f6
048	o06-w03-c16	025	0	16	17	16	1	6	23622	143668	0911a0341ccfbf6490e72e0bae0e8900fc49c25cacc1b66c9b957585b2187243
049	o06-w03-c17	025	1	17	13	16	1	6	23622	143668	fa4b170f8e365dcb6065bbea8bc4d318e920357a5373d0cc04e6ed28047d1593
050	o08-w00-c17	026	0	17	12	16	1	10	23626	144279	27386279eab089d0f7079e3953f25f0fa053ab0349df37704d064e85b0320271
051	o11-w00-c16	027	0	16	11	16	1	10	23626	144279	10bdd5a3c5ba7b0cae734cbef3af7e8f734c26a8b6c92bfaa4df6e14541a0672
052	o12-w00-c16	028	0	16	11	16	1	10	23626	144280	4915b8f370eba7dc2be7e107936f564007ebed7153319ed719d8c07606bd4b23
053	o12-w00-c17	028	1	17	9	16	1	10	23626	144280	1b2ebd686e4e3dda1d3b59789db675b626e57f3a2ead892057f523fe787276f7
054	o12-w01-c16	029	0	16	11	16	1	10	23626	144280	34064d05588bc5ce23403af4be60629599203e22e2088252d5ffa6e735575644
055	o12-w01-c17	029	1	17	14	16	1	10	23626	144280	69b68aada88fbd33580f4714ca67761a9ef596b8a0477246193a68d892449f7c
056	o12-w02-c16	030	0	16	14	16	1	10	23626	144280	b4a961e31b6eb900f5332e7249c91655034fbd62f2009f4a0b879ecbecb32577
057	o12-w02-c17	030	1	17	9	16	1	10	23626	144280	d43f1318c86433481ae287d082616dc1aeac93df2df5eca20f644a8e718dd262
058	o12-w03-c16	031	0	16	14	16	1	10	23626	144280	ab17b3408805a519a4a5a5c6b2d3b6e877c8bc6c36e482c019d107f954a210c9
059	o12-w03-c17	031	1	17	14	16	1	10	23626	144280	1c357841c0f080d0e0f6bb80f28903dbaf08655b0ad03e1803fbcbd64f6048a6
060	o12-w04-c16	032	0	16	14	16	1	10	23626	144280	0b9846108dd99bb1a0d96e5fd30b5d73173f8d2eef0a800489ca96eb8bc0b236
061	o12-w04-c17	032	1	17	15	16	1	10	23626	144280	c0d5209f279c5cff9fa81e42413c7e349abd232e499f3303e201d2b5cb30755e
062	o13-w00-c16	033	0	16	11	16	1	10	23626	144280	28ad4bab7474ecbfe720be363cd31863b5c0ad7d3ec272da865fe9e87b645a20
063	o13-w00-c17	033	1	17	10	16	1	10	23626	144280	61f3ccd03fb9cff22a20a0e9e7f71ed2dea57c4cdcf2b389bc2c7f7a367f946c
064	o13-w01-c16	034	0	16	11	16	1	10	23626	144280	6440d7c1e88a0ea37097c95015a8521a1e35f12c8f99d8428140aa62a8dea136
065	o13-w01-c17	034	1	17	13	16	1	10	23626	144280	53f62c297b9469b689cc4ac2b8d594713f75d284d4a629597794eaadfe691a3d
066	o13-w02-c16	035	0	16	13	16	1	10	23626	144280	879127c2b7324d6075f92119259d388039af624573252b4aeacb0f49a3521291
067	o13-w02-c17	035	1	17	10	16	1	10	23626	144280	d3807fe92abd0a0a7d0a57a20c3c4b82e4e66aa03e4cfb56ef104b2ee1852e90
068	o13-w03-c16	036	0	16	13	16	1	10	23626	144280	c3ccd7685ea2e318751554ff9a1674b9d25a32b42d5c5f4c1994a81ed25fc5f3
069	o13-w03-c17	036	1	17	13	16	1	10	23626	144280	6cc1e43929df29d98f3e96765b5bcf04f880fa933d42bbb0376e4398ab59586d
070	o13-w04-c16	037	0	16	13	16	1	10	23626	144280	dc1524c54b4ef3cad4167da9957c0e9699f04c70b5fd9bfa5bd6838d0cdc8e93
071	o13-w04-c17	037	1	17	14	16	1	10	23626	144280	42a64ef97e836b362be629bfd69698e5cb6a061e18c0cd9c9299fe8a63a59554
072	o14-w00-c16	038	0	16	11	16	1	10	23626	144280	d85171f1062bc736500121a1ec5d08fc0eaa438a461c2dbb0bb9d8aeb06f8b87
073	o14-w00-c17	038	1	17	12	16	1	10	23626	144280	d10224a28b09866709577c2fa7a544c462558944ee8c3483d542b718b2d2d4ba
074	o14-w01-c16	039	0	16	12	16	1	10	23626	144280	9831dc54becd3084b4ef3994af6f81394be30758c25211f3d0f910c4efb8e240
