m6-b7-l3-position14-terminal-refinement-hashes-v1
manifest-bytes	9492
manifest-sha256	49f2cd48167c03ca015dad12995e28223eb057940de1337128bcb44a36b0a6fb
leaves	60
columns	leaf-ordinal,key,parents,variables,clauses,cnf-bytes,cnf-sha256
32	p14-B7-l3-q1-c1-s00-c00-ha0	100	26185	167747	10913051	82b5313673a98e6326aba8c3aeeb44bef004bc5f9ebdde792e06d000a2a17fdd
33	p14-B7-l3-q1-c1-s00-c00-ha1	100	26185	167748	10913059	07a768ff2fd7bae3dab1533b55909e8dca7dc9352315366a3b82ff75562f0be3
34	p14-B7-l3-q1-c1-s00-c00-ha2	100	26185	167748	10913059	717ae8f5ac52b8265df0f41543c20f1a9651dc289db5ec58969d9c09e0641139
35	p14-B7-l3-q1-c1-s00-c00-ha3	100	26185	167748	10913059	6df07f3c17d1dc0efa951a8b9df21662add2ff155571adca2d8962c8e4df0b99
36	p14-B7-l3-q1-c1-s00-c01-ha0	100	26185	167747	10913051	ecbc023f37a26543b14f60b8ec8686c852c6bc28a155a30f314cb1402ede1f5b
37	p14-B7-l3-q1-c1-s00-c01-ha1	100	26185	167748	10913059	f14e45480b73c644d67b83c6484fcee0d8091d1d263174f3a08a5f5cf9849074
38	p14-B7-l3-q1-c1-s00-c01-ha2	100	26185	167748	10913059	b87658d287dbc52d84f7e2b53ddba27a46fcf33a89cf7af180daff1ebe8bea91
39	p14-B7-l3-q1-c1-s00-c01-ha3	100	26185	167748	10913059	ca5ce97467c77a51ee5dd1d351c9264ab8bf011ff7902f9139254a9c9de72b7d
40	p14-B7-l3-q1-c1-s00-c02-ha0	100	26185	167747	10913051	7331290a34422ad69aa9f18559df7362ddc5e76ee8091e3dc26f0404bcc5b0ad
41	p14-B7-l3-q1-c1-s00-c02-ha1	100	26185	167748	10913059	89dddecade1e4a0c3dd9dc3c318137abe6e9bea8eb181f103ffe2bfa5c95c706
42	p14-B7-l3-q1-c1-s00-c02-ha2	100	26185	167748	10913059	33ca8b2367f17c30f5b34633e8e59f1cf766613c9b55274bd575be073fa09701
43	p14-B7-l3-q1-c1-s00-c02-ha3	100	26185	167748	10913059	f18ad85667d63a93fe0525336b7f8d387ad8996ea864719d7dc02dc20cc7dda1
44	p14-B7-l3-q1-c1-s00-c03-ha0	89	26174	166064	10885704	5cbfea87d56941733aad0ae85e05f725bcc983e54ca3a18de6f2fb35269e3961
45	p14-B7-l3-q1-c1-s00-c03-ha1	89	26174	166065	10885712	42ed49534e497e033f6cceef930fd2615cf3a8b0c2feb028f37bb90aff9ef233
46	p14-B7-l3-q1-c1-s00-c03-ha2	89	26174	166065	10885712	7f1f586d8a8f9985fab7906132c95bd9c8026332291290d16e9ce89731ecb5ed
47	p14-B7-l3-q1-c1-s00-c03-ha3	89	26174	166065	10885712	035b70f4b6432c25cb913cb3153d5e00c6b2c92464684fcfb7a591551b7c1b8e
48	p14-B7-l3-q2-c1-s00-c00-ha0	100	26185	167747	10913051	8611e7200c1b3698a60570ae5b8997494458b446a6440514ba7f921b94f81f70
49	p14-B7-l3-q2-c1-s00-c00-ha1	100	26185	167748	10913059	6432c03cbebd36230eb46927490c79aaa411e91be4f734d8bc2a19512dbb1a3c
50	p14-B7-l3-q2-c1-s00-c00-ha2	100	26185	167748	10913059	2b9d7c24264b826e5dc29a0a749bdb29ccb1766af92a2f5c23847e38f88f5166
51	p14-B7-l3-q2-c1-s00-c00-ha3	100	26185	167748	10913059	ff23e571f71203add6c59f73653d6cbae0698ba217db43752c6d79dadd493b7d
52	p14-B7-l3-q2-c1-s00-c01-ha0	41	26126	158720	10766376	075f5585cc7bf19a3effff5d9dd8dd0c57ffbbcde4aab466a8325edbb5565c37
53	p14-B7-l3-q2-c1-s00-c01-ha1	41	26126	158721	10766384	33d9d7799b33cf80e8cab8c7ef9d46e9704300f222dbe86f2dffe70e6369f16e
54	p14-B7-l3-q2-c1-s00-c01-ha2	41	26126	158721	10766384	fd042e72090cc77a93f46e7183c0825042fd058f4e0e3a712aa52ad73f871962
55	p14-B7-l3-q2-c1-s00-c01-ha3	41	26126	158721	10766384	cdc075132163a202735ae42716abdefe4ccd22202be231cb18d181efca671d49
56	p14-B7-l3-q3-c1-s00-c00-ha0	15	26100	154742	10701740	1f470a8f141ac17780372eb15f890042ca30f9af1cec653e049221a0b91230ad
57	p14-B7-l3-q3-c1-s00-c00-ha1	15	26100	154743	10701748	0da80ae12dce924f50caee959809539b4da8075f4066a5893a67d70df4e31247
58	p14-B7-l3-q3-c1-s00-c00-ha2	15	26100	154743	10701748	c261bf0e69940589b209b0f5c23cedddb0c59b9f0d8190aa6c217965ec051b91
59	p14-B7-l3-q3-c1-s00-c00-ha3	15	26100	154743	10701748	39036e511a3c3a78d803d7a60ce12782d65a6588767f18649c5cea8b2de52f19
