m6-b7-l4-profile-root-cardinality-hashes-v1
manifest-bytes	6060
manifest-sha256	40f5f9dc03983773728f7e5a9bf29f7f8770dcd195a3edbd247048a077e01e00
profiles	40
columns	position,key,parents,variables,clauses,cnf-bytes,cnf-sha256
00	p00	565	26614	238763	12064633	8b21498034cb0fbefb2d271391b53c806d4f33419355afb42bd15fd7bba4ee26
01	p01	34	26083	157520	10745097	e051bcdc9c1e7ffc553a105e8dd7c55497a873e361266a76d0dd9d1a84bd45a2
02	p02	565	26614	238763	12064635	9d85ef468f2f38fc69793025e1e364b8d3dfcdfa24aad59269339b24229c0d5b
03	p03	34	26083	157520	10745098	4928710925ce695e5285bc394d81eb3b3d670a7062baab69c185feeb66073098
04	p04	34	26083	157520	10745096	e49dd40865c2b481bc1f8d0bd7d1be5ce8db694479e4812b102e759363b20825
05	p05	556	26605	237386	12042269	d06c4565f31c5e46275005f7459eb99a543f364ff00c4c1684910e4392169893
06	p06	565	26614	238763	12064634	5a98b1d4656d81e8b70f5e0f37de1924b48614b7563837a027dce324eb309cc5
07	p07	565	26614	238763	12064632	a80a1998fbdf8cf96944c627af6e8711ee024d988ffdad67a3833e0309aafdfc
08	p08	34	26083	157520	10745099	705158640d75b52bd7a44f62b1219bcfbc8b1e1e640db21bfd8daf7418ef6019
09	p09	556	26605	237386	12042270	2d6928b21860ae0aef1e252018db8f0fc666abf752004fd8f182a551f14582af
10	p10	565	26614	238763	12064637	d304dbfe2ac36e4c0d650dd0ea5470bcfa119743d45c22023cde8cce42c0c2f5
11	p11	565	26614	238763	12064635	c8f7931cfd060615cc6e1001b4c63c466033115e0fd6054fcb613da6df9c648c
12	p12	34	26083	157520	10745101	9b0ff58fdf121b14e28bf06beefa7cf54193c4ab4671fbdd186dcce2ff5939d8
13	p13	34	26083	157520	10745099	2bd0685ff808a1c6bc4cf69c3b17a71c93935c8d225ecbe08f907b725f5da457
14	p14	556	26605	237386	12042268	e38b45b12923a22e47f2efd475fe65e1a6b4750319239309468a2d9617b4dc10
15	p15	565	26614	238763	12064634	d09dc575ca22e71f1e55dcd1ef55760a92e28d89201b6065d347d9276288bf9f
16	p16	556	26605	237386	12042270	b80034d40bb2f534fa203dfe6701a9041bacc2b8ab1a0bfe42abd6f8f271ce48
17	p17	565	26614	238763	12064635	6fefbb2b91e8948ffb5deb9d8d4279cedf135d96442ff66430ef4d97a7ff3fe9
18	p18	565	26614	238763	12064633	e23a8e1d5caa62094ec8a89228d510ca1366db2191c17057fb6250da13dc2063
19	p19	34	26083	157520	10745100	5e5be55e289d3cc15706b29c0b6b52a8226f833392cdf86bf2d727beefcb303c
20	p20	556	26605	237386	12042269	d482b393f18721cfd0ba4cd430926ace69572457fc95fff2718a47d8c584c89c
21	p21	556	26605	237386	12042267	0fcd57dee675523a158143f23d999705a09f750e0d73e293718d827ad4a0020d
22	p22	565	26614	238763	12064636	777f9cf448b23ea50716af21d3e72e9543b3d9778a7958df37101a72d811cb39
23	p23	556	26605	237386	12042271	85c3c0e5eb8bc0028234c6b31b1c5191617ae571e432a334ec2ff9d116c238e0
24	p24	556	26605	237386	12042269	7db637c9347566dd7ce00ae74092f586618be29aeb466f8f546dd3782c971b2d
25	p25	565	26614	238763	12064637	8564ec397923fe841899bb95d33f462acd34b78adc538d75f4f61f838db470a7
26	p26	565	26614	238763	12064635	eae544cac76fc65df5b4461449ae4769634bb8747ef7f4db25ba3be8bd16e2fb
27	p27	34	26083	157520	10745101	55f2a9a8b3cc4b3a3ea7a241649545c421540cb6707d4911cb2f5a25c05f2883
28	p28	450	26499	221168	11778856	e238ec501b39d3fb6078e237b191483cbb5410895d8593835676ebc9f0e3dd4c
29	p29	44	26093	159050	10769946	9cb9c342286f1bfbb5d55960de3e36241031f69936cca987a06033b6771a9b8a
30	p30	450	26499	221168	11778858	fe79ec2645f6ceec80e40fc81755ca1f13736190fe7dde76608ed014b7f45f64
31	p31	44	26093	159050	10769947	eb7fc86f5a116f36d50c3c9930b1d7c9b2f79fb6cc3d95bb2f878cc9c0a0dc80
32	p32	44	26093	159050	10769945	fbe2cc8470948fce33fa67e756ed6d41ba45c4ba5fc32e9010550262e2ef9311
33	p33	450	26499	221168	11778857	edf33c3d4675c2e422735312cb46425972a40b5046fcd7cc08dc26298af0e397
34	p34	450	26499	221168	11778855	edccfb1cc44fecf9198806b43da5a7114e7ed7d35e2c5e075c41c72578fbdd54
35	p35	44	26093	159050	10769948	c1b7b7d15055b97c44970ecc97c1169b69c1eb9ca072afe3d5585bc013318ccd
36	p36	450	26499	221168	11778859	803bd0c6262a3ba798bdd7741358e62be04a66ad7c62d3c7b7ee370affc35a9e
37	p37	450	26499	221168	11778857	e35fa6cb7d4ed3e1f3d66658dc0897be0ae6bf9a0417da51a305fc87866d1954
38	p38	44	26093	159050	10769949	ac00ec937ba4e6ef6caff50cb5bd7269c9444d631c66eacc1d35a823cc2548b9
39	p39	44	26093	159050	10769947	ae28f1dd80b091d5ca3acc80e51baa7bc4b2deda3ea5ff59dece8dad67f02fbd
